n_mut,mut_type,seed,genotypes_nnz,brick_graph_nnz,linarg_nnz,linarg_ratio,brick_graph_ratio
1000,back,14,20444436,2363332,300194,68.10407936201257,8.650683018721026
1000,back,15,21189156,2485413,300369,70.54375118604116,8.525406441504893
1000,back,16,21124184,2360279,298174,70.8451575254717,8.94986736737479
1000,back,17,21651758,2321462,311106,69.59607979273945,9.326776832875145
1000,back,18,22212928,2547111,303477,73.19476599544612,8.72083234692167
1000,back,19,21102516,2480819,295094,71.51116593356693,8.506269905220817
1000,back,20,20406120,2369270,291036,70.1154496350967,8.61283011222866
1000,back,21,19645545,2202185,294560,66.69454440521456,8.920933073288575
1000,back,22,21985963,2404415,295149,74.49106383555424,9.143996772603732
1000,back,23,22353038,2348590,311004,71.87379583542334,9.517641648819078
1000,back,24,21032654,2184666,296492,70.93835246819475,9.627400252487108
1000,back,25,22744877,2538290,307928,73.86427021901224,8.960708587277262
1000,back,26,21936450,2418548,303474,72.28444611399988,9.070090814819471
1000,back,27,20644673,2306684,303380,68.04889247808029,8.949935491814223
1000,back,28,20804069,2267697,299984,69.35059536508614,9.174095569205234
1000,back,29,20531403,2287659,298273,68.83426592417014,8.974852895470873
1000,back,30,20250804,2192591,299541,67.60611735956013,9.236015289673269
1000,back,31,20019382,2128706,292631,68.41169254111834,9.40448422656769
1000,back,32,20365362,2338996,295097,69.01243319993087,8.706881927117447
1000,back,33,19796044,2038572,303327,65.26304615151305,9.710740655713902
1000,back,34,19772626,2243542,294417,67.15857440297266,8.813129417679722
1000,back,35,20138117,2258327,299604,67.21578149824435,8.917272387922564
1000,back,36,20380543,2243938,298213,68.34223524796035,9.082489355766514
1000,back,37,20597743,2120237,303073,67.96297591669334,9.714830464707482
1000,back,38,19375924,2109187,294812,65.72298278224767,9.186441979777042
1000,back,39,21870370,2421755,293870,74.42192125769898,9.030793783846839
1000,back,40,21942911,2219463,307906,71.26496723025859,9.886585629046305
1000,back,41,20633164,2462408,293053,70.4076190996168,8.379262900380441
1000,back,42,19601192,2279985,293587,66.76450932772909,8.597070594762684
1000,back,43,20708421,2375849,294696,70.27045158400522,8.71621933885529
1000,back,44,19843434,2318534,294672,67.34075175109953,8.558612468050931
1000,back,45,21501760,2421784,299631,71.76079911624632,8.878479666229524
1000,back,46,20303948,2132189,300199,67.63496214177928,9.522583598358306
1000,back,47,18231313,2106444,291455,62.55275428453792,8.655019074800943
1000,back,48,20697202,2253633,296800,69.73450808625337,9.183927462901014
1000,back,49,21710756,2317684,301851,71.9254069060563,9.367435767775072
1000,back,50,20985250,2087866,309776,67.74330483962605,10.051052126908528
1000,back,51,20584980,2234331,296206,69.49548624943452,9.21303960782892
1000,back,52,20728887,2369898,299960,69.10550406720895,8.746742264856968
1000,back,53,19892831,2281753,299827,66.34769717203588,8.718222787479627
1000,back,54,20738920,2370273,292467,70.91029073365542,8.749591291804784
1000,back,55,22284734,2392413,309991,71.88832579010358,9.314752093388558
1000,back,56,19262437,2154871,294037,65.51024871019634,8.939020943713103
1000,back,57,19382744,2156205,296310,65.41373561472781,8.989286269162719
1000,back,58,19785115,2058821,297104,66.59322998007431,9.609924806479048
1000,back,59,20100296,2100826,301818,66.59740638397975,9.567806186709419
1000,back,60,19088070,1975509,293877,64.9525822027583,9.6623553727166
1000,back,61,21973196,2369639,304191,72.2348655943141,9.272803156936563
1000,back,62,20787542,2276046,298154,69.72082212547878,9.13318184254624
1000,back,63,20295045,2404107,292581,69.3655603063767,8.441822680937246
1000,back,64,20376516,2202118,294713,69.14020080552945,9.253144472730344
1000,back,65,20949284,2395864,303551,69.0140503572711,8.743937051518785
1000,back,66,20078120,2175320,304439,65.95120861650446,9.229961568872625
1000,back,67,20628858,2176709,302332,68.23246629533097,9.477085820842381
1000,back,68,20911832,2287852,292269,71.54994884849232,9.140377961511497
1000,back,69,19254514,2281282,293776,65.5414805838462,8.440216509839642
1000,back,70,20341411,2346537,293993,69.19012017292928,8.668693909365162
1000,back,71,20443103,2272386,303623,67.33054808100836,8.99631620684162
1000,back,72,20849253,2343889,299097,69.70732906047202,8.895153738082307
1000,back,73,20665192,2240169,301127,68.62616769668611,9.22483616191457
1000,back,74,22047834,2293797,295410,74.63469076876206,9.611937760839343
1000,back,75,19235875,2124895,297784,64.59673790398409,9.05262377670426
1000,back,76,20656419,2255440,301351,68.54604431377363,9.158487479161494
1000,back,77,20707192,2394537,295095,70.17127365763568,8.647680950430082
1000,back,78,19786177,2351680,288583,68.56321058413005,8.413634933324262
1000,back,79,23291734,2566062,300639,77.4740935141482,9.076839920469576
1000,back,80,19135650,2100200,296570,64.52321542974677,9.111346538424911
1000,back,81,21808693,2391716,298663,73.02107391943427,9.118429194770616
1000,back,82,22039360,2360506,304068,72.48168172908692,9.336710010480804
1000,back,83,19380447,2156894,297666,65.10803047711192,8.98534976684065
1000,back,84,19634315,2139632,295489,66.44685588972855,9.17649156490462
1000,back,85,19781087,2289526,288951,68.45827493242798,8.639817586696985
1000,back,86,22251620,2445936,304141,73.16218464462207,9.097384395994007
1000,back,87,20258843,2365003,299660,67.60609690983114,8.566096110660325
1000,back,88,21361562,2236194,303538,70.37524790965217,9.552642570367329
1000,back,89,19982507,2207531,303548,65.82980945352959,9.051971184096622
1000,back,90,18446465,2286969,288192,64.00755399178325,8.065900762100405
1000,back,91,21256515,2467165,294927,72.07381826689317,8.615765463598908
1000,back,92,21166517,2315290,301659,70.16703297431869,9.142058662197824
1000,back,93,21403239,2260996,297180,72.02112860892389,9.46628786605549
1000,back,94,20305231,2273775,290973,69.78390091176844,8.93018482479577
1000,back,95,22365574,2406547,301772,74.11414577893244,9.293636899674098
1000,back,96,19993737,2180857,295296,67.70744270156047,9.167834938283436
1000,back,97,20433617,2223966,294794,69.31490125307842,9.187917890831065
1000,back,98,19623359,2337171,294935,66.53452116568057,8.396201647205103
1000,back,99,20689816,2344969,305298,67.76924840647499,8.823065891276174
1000,back,100,20508703,2249401,296644,69.13574183196019,9.117406367295116
5000,back,1,19622031,2319835,294060,66.72798408488063,8.458373548118724
5000,back,2,20143782,2354080,297692,67.66652110234739,8.556965778563175
5000,back,3,20146397,2403069,297300,67.76453750420451,8.38361154007646
5000,back,4,21509219,2450347,298686,72.01281278667228,8.778029805574477
5000,back,5,20986189,2451967,295304,71.06638921247257,8.558919838643831
5000,back,6,22225952,2364594,307435,72.29480052694065,9.399479149486128
5000,back,7,21099490,2293147,299609,70.42341852214052,9.201106601539282
5000,back,8,20525017,2205925,309474,66.32226616775561,9.304494486439928
5000,back,9,19628298,2465286,288511,68.03310099095009,7.961874606029483
5000,back,10,19757868,2321982,296745,66.58197442248395,8.509053041754846
5000,back,11,21523770,2492527,298981,71.9904274853586,8.635320700638347
5000,back,12,20423857,2364765,303688,67.25276270382761,8.636738534272961
5000,back,13,21200637,2362257,311299,68.10377482741673,8.974737719054277
5000,back,14,20444256,2451201,301792,67.74286926094794,8.340505735759736
5000,back,15,21189008,2572708,301801,70.20854138985624,8.236071874460684
5000,back,16,21124058,2439090,298330,70.80768947139074,8.660630809031238
5000,back,17,21651644,2363958,313451,69.07505160296186,9.159064585749832
5000,back,18,22212783,2612557,306683,72.42913040501104,8.502315164798318
5000,back,19,21102345,2569083,295578,71.39349004323732,8.213960000513802
5000,back,20,20405989,2432955,292013,69.88041285833165,8.387326933708186
5000,back,21,19645396,2269548,296906,66.16705624002209,8.656083061473034
5000,back,22,21985805,2480037,297207,73.97472132217612,8.865111689865918
5000,back,23,22352877,2436755,314528,71.06800348458643,9.173214787699214
5000,back,24,21032485,2252109,298842,70.37994994010212,9.33901733885882
5000,back,25,22744724,2609231,307711,73.91586261134636,8.717021988470933
5000,back,26,21936314,2491808,304860,71.95536967788493,8.803372490978438
5000,back,27,20644576,2353918,303159,68.098179503165,8.770303808373953
5000,back,28,20803929,2336804,300945,69.12867467477446,8.902727400329681
5000,back,29,20531253,2374892,300260,68.3782488509958,8.645131231230726
5000,back,30,20250650,2277193,303936,66.62800721204464,8.892812335186346
5000,back,31,20019231,2213734,293767,68.14662981206195,9.043196246703534
5000,back,32,20365239,2402524,296293,68.73344628458992,8.476601690555432
5000,back,33,19795901,2100289,304150,65.08598060167681,9.425322419914593
5000,back,34,19772443,2299578,296083,66.78006842675872,8.598291947479058
5000,back,35,20138033,2323486,300964,66.91176685583658,8.66716347763662
5000,back,36,20380425,2302267,299172,68.12276884200394,8.852329030473008
5000,back,37,20597621,2178321,306068,67.29753192101101,9.455732649136651
5000,back,38,19375787,2175835,296168,65.42160868155912,8.904989119119787
5000,back,39,21870203,2502144,293519,74.51034856346608,8.740585274068959
5000,back,40,21942797,2291149,309045,71.00194793638467,9.577202093796606
5000,back,41,20633040,2490110,294041,70.17062246421418,8.285995397793672
5000,back,42,19601050,2343665,294629,66.52790458508836,8.36341797995874
5000,back,43,20708281,2431757,296847,69.76078922812088,8.515769050937244
5000,back,44,19843266,2407002,296504,66.92410894962632,8.243975700892646
5000,back,45,21501614,2493602,301391,71.34126101973848,8.622712846717318
5000,back,46,20303789,2190879,301474,67.34839156942223,9.267416867841629
5000,back,47,18231151,2167893,291112,62.62589999725191,8.40961754108713
5000,back,48,20697012,2357892,297451,69.58124867625256,8.777760813472373
5000,back,49,21710594,2392934,304834,71.22103833561873,9.072792647018263
5000,back,50,20985107,2150565,310264,67.63629360802413,9.757950585078804
5000,back,51,20584864,2302760,296934,69.32471188883726,8.93921381298963
5000,back,52,20728735,2446895,301306,68.79629015021274,8.471444422421069
5000,back,53,19892724,2333844,301815,65.91032254858108,8.523587694807365
5000,back,54,20738770,2442668,291620,71.11573280296275,8.49021234158715
5000,back,55,22284594,2454766,311377,71.56788715929565,9.078092983200843
5000,back,56,19262335,2209023,295933,65.09018933339641,8.719843568853742
5000,back,57,19382585,2223810,297451,65.16227882911808,8.715935713932396
5000,back,58,19784956,2146321,299336,66.09614613678275,9.21807874963717
5000,back,59,20100154,2189582,305081,65.88464702816628,9.179904657601314
5000,back,60,19087940,2041840,294504,64.81385651807786,9.348401441836774
5000,back,61,21973053,2464278,305810,71.85197671756973,8.916629130317277
5000,back,62,20787396,2349936,300814,69.10381830632883,8.84594133627469
5000,back,63,20294897,2460837,292515,69.38070526297797,8.247152086871255
5000,back,64,20376385,2283672,296858,68.64017476369173,8.922640817070052
5000,back,65,20949122,2466843,304601,68.77561793953402,8.492280214022538
5000,back,66,20077935,2264131,306802,65.44264704923697,8.867832735826681
5000,back,67,20628683,2273757,304230,67.80620911810144,9.072509947193126
5000,back,68,20911693,2360654,293426,71.26734849672489,8.858432027734688
5000,back,69,19254398,2329122,293675,65.56362645781901,8.266805259664372
5000,back,70,20341236,2408724,295134,68.92203541442193,8.444818086256458
5000,back,71,20442956,2357249,306095,66.78631143925905,8.672378692280706
5000,back,72,20849088,2438400,301413,69.17116381841527,8.55031496062992
5000,back,73,20665061,2297017,302261,68.36826782151849,8.996477170173316
5000,back,74,22047692,2361944,298075,73.96692778663088,9.334553232422106
5000,back,75,19235744,2204190,298939,64.34671956486106,8.72689922375113
5000,back,76,20656266,2322718,301121,68.59789254153645,8.893144152669416
5000,back,77,20707059,2453639,296089,69.93525257608354,8.439325833995955
5000,back,78,19786022,2410253,289774,68.28087406047472,8.209105849054021
5000,back,79,23291550,2658844,301952,77.13659786986011,8.760028794468573
5000,back,80,19135517,2156460,296943,64.44171777075061,8.873578457286479
5000,back,81,21808551,2459210,301174,72.41179849522203,8.868112523940615
5000,back,82,22039185,2447217,305648,72.10642634664713,9.005815585622361
5000,back,83,19380338,2207553,299024,64.8119816469581,8.77910428424595
5000,back,84,19634148,2201924,296805,66.15167534239653,8.916814567623588
5000,back,85,19780942,2339019,290223,68.15773388049878,8.45693942631505
5000,back,86,22251436,2562555,303932,73.21188950159905,8.68330084622574
5000,back,87,20258682,2444448,301928,67.09772528549853,8.287630581628244
5000,back,88,21361404,2310590,306688,69.65190682387312,9.244999761965559
5000,back,89,19982389,2273801,303530,65.83332454782064,8.788099310361813
5000,back,90,18446341,2341445,290496,63.499466429830356,7.878186760739629
5000,back,91,21256344,2554046,296965,71.5786170087384,8.322615959148738
5000,back,92,21166402,2362739,302997,69.85680386274451,8.958417328363396
5000,back,93,21403097,2343011,298147,71.7870614160129,9.134868338219496
5000,back,94,20305072,2349306,292549,69.40742234634197,8.64300861616154
5000,back,95,22365415,2489295,303625,73.66130918073281,8.98463822086173
5000,back,96,19993569,2277158,296934,67.33337711410617,8.780053470158856
5000,back,97,20433427,2321528,295292,69.19736057868144,8.801714646560368
5000,back,98,19623233,2399151,295684,66.36555579605255,8.17924048965655
5000,back,99,20689699,2412152,305271,67.77485905965518,8.577278297553388
5000,back,100,20508563,2319447,298325,68.74570686332021,8.842005443538913
10000,back,1,19621865,2382549,296552,66.16669251935579,8.23566063069427
10000,back,2,20143650,2440088,296747,67.88156240838155,8.25529653028907
10000,back,3,20146241,2475948,298304,67.53593984659945,8.136778720716267
10000,back,4,21509066,2538640,299508,71.81466271351684,8.47267276967195
10000,back,5,20985964,2557966,296887,70.68670571631631,8.20416064951606
10000,back,6,22225734,2499442,306836,72.43522272484324,8.892278356529177
10000,back,7,21099239,2426439,301905,69.88701412696047,8.695557151859164
10000,back,8,20524796,2281900,310710,66.05772585368993,8.99460800210351
10000,back,9,19628136,2528315,291818,67.26156714116333,7.763326958863908
10000,back,10,19757619,2442699,297358,66.443879095232,8.088437830449024
10000,back,11,21523559,2594894,301261,71.4448899791211,8.294581204473092
10000,back,12,20423672,2436595,307517,66.41477381738245,8.382054465350212
10000,back,13,21200402,2463298,312844,67.7666888289371,8.60651127066234
10000,back,14,20444131,2523605,301100,67.89814347392893,8.101161235613338
10000,back,15,21188856,2643218,304485,69.58916202768609,8.016310421614865
10000,back,16,21123894,2514472,302792,69.76371238341832,8.400926317731914
10000,back,17,21651412,2489627,313386,69.0886382927125,8.696648935764273
10000,back,18,22212638,2707896,307656,72.19959305198013,8.202913996697067
10000,back,19,21102204,2662045,296269,71.22650024133473,7.927065094692239
10000,back,20,20405818,2510950,291385,70.03043396194039,8.126732113343555
10000,back,21,19645228,2359996,296954,66.15579517366326,8.324263261463155
10000,back,22,21985588,2581423,298420,73.67330607868105,8.516848265472184
10000,back,23,22352626,2556077,314767,71.01324471752122,8.744895400255938
10000,back,24,21032319,2348864,299245,70.28461294257214,8.95425150200267
10000,back,25,22744521,2702313,311024,73.12786473069602,8.41668637200798
10000,back,26,21936121,2551830,307520,71.33233936004163,8.596231332024468
10000,back,27,20644396,2445295,303603,67.99799738474258,8.442497122024132
10000,back,28,20803720,2436164,300694,69.1856837848444,8.539540030966716
